score,path
6.735949516296387,images/Edgar_Degas/Edgar_Degas_86.jpg
4.948673248291016,images/Edgar_Degas/Edgar_Degas_494.jpg
5.547403812408447,images/Edgar_Degas/Edgar_Degas_480.jpg
5.51828670501709,images/Edgar_Degas/Edgar_Degas_92.jpg
5.292550086975098,images/Edgar_Degas/Edgar_Degas_79.jpg
5.223373889923096,images/Edgar_Degas/Edgar_Degas_319.jpg
5.187106132507324,images/Edgar_Degas/Edgar_Degas_45.jpg
6.349936485290527,images/Edgar_Degas/Edgar_Degas_331.jpg
6.212588787078857,images/Edgar_Degas/Edgar_Degas_457.jpg
5.7407426834106445,images/Edgar_Degas/Edgar_Degas_443.jpg
4.790168762207031,images/Edgar_Degas/Edgar_Degas_51.jpg
5.255402088165283,images/Edgar_Degas/Edgar_Degas_325.jpg
5.556973457336426,images/Edgar_Degas/Edgar_Degas_69.jpg
5.134289741516113,images/Edgar_Degas/Edgar_Degas_309.jpg
4.724514484405518,images/Edgar_Degas/Edgar_Degas_321.jpg
5.244157314300537,images/Edgar_Degas/Edgar_Degas_55.jpg
5.7403364181518555,images/Edgar_Degas/Edgar_Degas_447.jpg
6.247103214263916,images/Edgar_Degas/Edgar_Degas_453.jpg
5.746825218200684,images/Edgar_Degas/Edgar_Degas_335.jpg
4.38228178024292,images/Edgar_Degas/Edgar_Degas_41.jpg
4.884029865264893,images/Edgar_Degas/Edgar_Degas_96.jpg
4.860212802886963,images/Edgar_Degas/Edgar_Degas_484.jpg
5.761168956756592,images/Edgar_Degas/Edgar_Degas_490.jpg
6.126646995544434,images/Edgar_Degas/Edgar_Degas_82.jpg
6.016533851623535,images/Edgar_Degas/Edgar_Degas_679.jpg
6.0134758949279785,images/Edgar_Degas/Edgar_Degas_645.jpg
5.697378635406494,images/Edgar_Degas/Edgar_Degas_123.jpg
5.979937553405762,images/Edgar_Degas/Edgar_Degas_137.jpg
5.134535789489746,images/Edgar_Degas/Edgar_Degas_651.jpg
3.926835536956787,images/Edgar_Degas/Edgar_Degas_686.jpg
5.097937107086182,images/Edgar_Degas/Edgar_Degas_692.jpg
6.388858318328857,images/Edgar_Degas/Edgar_Degas_269.jpg
4.855776309967041,images/Edgar_Degas/Edgar_Degas_255.jpg
5.265864372253418,images/Edgar_Degas/Edgar_Degas_533.jpg
5.312544822692871,images/Edgar_Degas/Edgar_Degas_527.jpg
5.054123878479004,images/Edgar_Degas/Edgar_Degas_241.jpg
6.00490665435791,images/Edgar_Degas/Edgar_Degas_296.jpg
5.593193054199219,images/Edgar_Degas/Edgar_Degas_282.jpg
5.725978851318359,images/Edgar_Degas/Edgar_Degas_283.jpg
5.579113006591797,images/Edgar_Degas/Edgar_Degas_297.jpg
5.288670539855957,images/Edgar_Degas/Edgar_Degas_526.jpg
6.353544235229492,images/Edgar_Degas/Edgar_Degas_240.jpg
5.061821937561035,images/Edgar_Degas/Edgar_Degas_254.jpg
4.596285343170166,images/Edgar_Degas/Edgar_Degas_532.jpg
5.695659160614014,images/Edgar_Degas/Edgar_Degas_268.jpg
5.036381244659424,images/Edgar_Degas/Edgar_Degas_693.jpg
4.779349327087402,images/Edgar_Degas/Edgar_Degas_687.jpg
5.487533092498779,images/Edgar_Degas/Edgar_Degas_136.jpg
5.8835954666137695,images/Edgar_Degas/Edgar_Degas_650.jpg
5.833722114562988,images/Edgar_Degas/Edgar_Degas_644.jpg
5.496984004974365,images/Edgar_Degas/Edgar_Degas_122.jpg
5.586113929748535,images/Edgar_Degas/Edgar_Degas_678.jpg
